alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_y_censored_lower_bound,bayes_is_censored,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_train_n_censored,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_unresolved_censored_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_use_censoring,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,run_label,run_id,bayes_rank
BTN,['Dzongkha'],784043,27.5,90.5,88.426,2023,,7723.876256931685,5.894339881754102,0.88426,1.25,1.0,0.75,0.75,False,5.212128983839882,3.9090967378799117,5.212128983839882,5.212128983839882,92,True,Bhutan,Bhutan,25-05-2025,True,observed_multi,2.0,,False,0.17647308133369646,0.027943026686446652,0.37213945723592723,1.201124644341433,1.0283370988192702,1.4508352976659666,0.35905962408848807,0.34003870155708826,0.36773449905461614,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,13.572219144767281,0.88426,-0.2132204196002313,0.7387058767774721,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,9
MAC,"['Portuguese', 'Chinese']",685900,22.16666666,113.55,89.1806,2023,,9558.208057037542,5.836260802858487,0.891806,1.25,1.0,0.75,1.0,False,5.204812401554015,5.204812401554015,5.204812401554015,5.204812401554015,93,True,Macao,Macao,25-05-2025,False,unknown,,,False,0.10921446315673276,-0.049539469762589605,0.3155987138019763,1.1238625327972276,0.9516675963243243,1.3710799507587736,0.3626042853736252,0.3480249048082588,0.3678709186256952,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,10.357615832623573,,-1.3825625128558203,0.0,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,7
TTO,['English'],1367764,10.6918,-61.2225,84.6994,2023,87.74,7064.8125678614015,6.136011168773308,0.846994,1.25,1.0,0.75,1.25,False,5.19716464388398,6.496455804854975,5.19716464388398,5.19716464388398,94,True,Trinidad and Tobago,Trinidad and Tobago,25-05-2025,False,unknown,,,False,0.40533846912078975,0.29583860221940605,0.5519626932456799,1.5055755857216753,1.3442531808431333,1.7366582034318803,0.33315602817900347,0.30583929044700675,0.3504929881871424,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,16.298095264126392,0.723542,0.7783425752257717,0.14541832056205742,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,22
ARM,['Armenian'],3076200,40.0,45.0,79.9966,2023,,3802.541487969024,6.488014567824043,0.799966,1.25,1.0,0.75,0.75,False,5.190191061763928,3.892643296322946,5.190191061763928,5.190191061763928,95,True,Armenia,Armenia,25-05-2025,False,unknown,,,False,0.8017314136173394,0.7317424544465921,0.8824167233899816,2.2324154536473593,2.0786994940657832,2.4167332312961625,0.23964494792863578,0.2156030038582014,0.26003032006373905,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,14.939205626999847,0.799966,0.28403372947235034,0.4275361181715773,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,36
BWA,"['English', 'Tswana']",2359609,-22.0,24.0,81.36,2023,38.42,8810.627712211382,6.372840043982482,0.8136,1.25,1.0,0.75,1.25,False,5.184942659784147,6.481178324730184,5.184942659784147,5.184942659784147,96,False,Botswana,,25-05-2025,False,unknown,,,False,0.6567887654915464,0.57859808981665,0.7577189879554167,1.9323301799830523,1.7835363205669676,2.1334043461987164,0.2797680664714936,0.25266636958979233,0.29971051200333076,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,14.674006485309581,0.8136,0.18756505531209133,0.47786577969947697,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,30
MDA,['Romanian'],2749076,47.0,29.0,80.2126,2023,,2304.5274339634507,6.439186746363795,0.8021259999999999,1.25,1.0,0.75,1.0,False,5.165039108113805,5.165039108113805,5.165039108113805,5.165039108113805,97,False,"Moldova, Republic of",,25-05-2025,False,unknown,,,False,0.7088111613693343,0.636059966287191,0.7953502968849294,2.034650266578603,1.889023382752245,2.215216845471315,0.26602069677891693,0.2417462762364677,0.2856570207570461,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,17.272679935135585,0.20367100000000002,1.1328568865087785,-1.7736759634463537,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,31
MNE,['Montenegrin'],623327,42.5,19.3,88.8826,2024,,2016.58976643258,5.7947159391766885,0.888826,1.25,1.0,0.75,1.0,False,5.150494189354659,5.150494189354659,5.150494189354659,5.150494189354659,98,False,Montenegro,,25-05-2025,False,unknown,,,False,-0.011731442044058725,-0.17070930022815795,0.19603608181042315,0.9959376835943012,0.84306661828802,1.2165708016194543,0.3650786581662941,0.3603814205161598,0.3678389386420269,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,15.081002172436367,0.830162,0.33561355228618917,0.5390040996514405,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,4
TUN,['Arabic'],11972169,34.0,9.0,72.3542,2023,,2385.0863431052603,7.078172838743614,0.723542,1.25,1.0,0.75,0.75,False,5.121355332090232,3.841016499067674,5.121355332090232,5.121355332090232,99,False,Tunisia,,25-05-2025,False,unknown,,,False,1.4873658809180026,1.434301883276363,1.5759473257756715,4.429597065315318,4.196714190568805,4.8353200734737944,0.05332881657555522,0.03841248479131865,0.06313927319440762,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,18.26595424503978,0.873079,1.4941697291642606,0.697431419865088,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,108
IND,"['English', 'Hindi', 'Tamil']",1417492000,20.0,77.0,55.9,2022,12.18,7509.7419247366815,9.151520616513332,0.5589999999999999,1.25,1.0,0.75,1.25,False,5.115700024630953,6.394625030788691,5.115700024630953,5.115700024630953,100,False,India,,25-05-2025,True,censored,,2.0,True,4.799874293336715,4.4662115980241275,5.18406373908659,124.28915720713486,87.02640671472665,178.40633819153638,1.2117459717410056e-36,5.897030663610181e-76,1.3949636911355666e-36,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,0.0,,-5.150242379638659,0.0,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,229
CUB,['Spanish'],9748007,21.5,-80.0,71.275,2023,,7314.624021553347,6.988915832377714,0.7127500000000001,1.25,1.0,0.75,1.0,False,4.981349759527216,4.981349759527216,4.981349759527216,4.981349759527216,101,False,Cuba,,25-05-2025,False,unknown,,,False,1.1893572498950205,1.133635397852761,1.2818496533661905,3.2883501740239125,3.106930925457181,3.603298419584253,0.12324669315900143,0.09813131326541735,0.13899802884420118,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,16.092573411822997,0.7127500000000001,0.7035820745834845,0.1055798500318324,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,68
BOL,"['Aymara', 'Guaraní', 'Quechua', 'Spanish']",11365333,-17.0,-65.0,70.2368,2023,,9888.684135185033,7.055582164913061,0.702368,1.25,1.0,0.75,1.0,False,4.955615134005657,4.955615134005657,4.955615134005657,4.955615134005657,102,False,"Bolivia, Plurinational State of",,25-05-2025,True,observed_multi,64.0,,False,1.2516044784961415,1.1933240504876532,1.358330608075768,3.5005353259876335,3.298025812518263,3.8896944553826973,0.10638339360039242,0.07955045164400064,0.12188201875416071,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,16.246078315323473,0.702368,0.7594209224146161,0.0672548869995118,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,78
ABW,"['Dutch', 'Papiamento']",107566,12.5,-69.96666666,97.17,2017,42.31,7452.478188094807,5.031675019046017,0.9717,1.25,1.0,0.75,1.0,False,4.889278616007015,4.889278616007015,4.889278616007015,4.889278616007015,103,False,Aruba,,25-05-2025,True,observed_multi,66.0,,False,-1.0367784531269968,-1.3193527983379714,-0.7002593378854328,0.3619347328652398,0.26730824950867527,0.49645653810825174,0.24887416477085353,0.20460764843961826,0.3021849977032467,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,11.585859891645889,0.9717,-0.9357772210033961,1.061489036818512,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,34
MUS,"['English', 'French', 'Mauritian Creole']",1243741,-20.28333333,57.55,79.5,2023,15.97,10014.209428472996,6.094729951108975,0.795,1.25,1.0,0.75,1.25,False,4.845310311131636,6.056637888914544,4.845310311131636,4.845310311131636,104,False,Mauritius,,25-05-2025,True,observed_multi,8.0,,False,-0.1411228946464508,-0.22889530716283563,-0.029925241929092124,0.87045513185399,0.7954118040645454,0.9705180858964982,0.3636569151122871,0.359045158047946,0.3677163865036853,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,16.847298059034998,0.17988099999999999,0.9781202409160319,-1.861496313141875,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,6
MDV,['Maldivian'],515132,3.25,73.0,84.6851,2023,,8739.314001205212,5.711918529091912,0.846851,1.25,1.0,0.75,0.75,False,4.837143918280015,3.627857938710011,4.837143918280015,4.837143918280015,105,False,Maldives,,25-05-2025,False,unknown,,,False,-0.5660622401294161,-0.7041039752878487,-0.38258743750223534,0.571174337189695,0.4945515072452582,0.6820942487519592,0.3210308062247779,0.30159944577494735,0.34483760435392136,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,18.687464351797527,0.811832,1.6474979823588358,0.4713392400499738,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,23
GUY,['English'],772975,5.0,-59.0,81.7221,2023,90.55,7459.110659565389,5.888165447944686,0.817221,1.25,1.0,0.75,1.25,False,4.811932455534804,6.0149155694185055,4.811932455534804,4.811932455534804,106,False,Guyana,,25-05-2025,True,unknown,,,False,-0.4204761659643275,-0.52715113062742,-0.27461519675864543,0.6592813705374856,0.5902842202347149,0.7598644662835198,0.3398174692376572,0.32711766233331413,0.35541126690428565,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,15.834073539338027,0.959778,0.609550322405546,1.017479191964792,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,19
BMU,['English'],64055,32.33333333,-64.75,98.37,2017,96.92,5414.352157107651,4.80655303552734,0.9837,1.25,1.0,0.75,1.25,False,4.728206221048245,5.910257776310306,4.728206221048245,4.728206221048245,107,False,Bermuda,,25-05-2025,False,unknown,,,False,-1.447443423535635,-1.7566006166594037,-1.0822702290321171,0.24093169649185792,0.1726307066940661,0.33882544149022614,0.18732740851624544,0.145259814386822,0.2414493237219903,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,11.067497368290534,0.9837,-1.1243364487736756,1.1057868172450043,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,50
FJI,"['English', 'Fijian', 'Fiji Hindi']",900869,-17.7134,178.065,79.3485,2023,20.62,15980.19709210053,5.954661642573458,0.793485,1.25,1.0,0.75,1.25,False,4.7249346934574,5.90616836682175,4.7249346934574,4.7249346934574,108,False,Fiji,,25-05-2025,True,observed_one,1.0,,False,-0.4747153322103792,-0.5688622034643859,-0.3524612017897882,0.6238313323937379,0.5661692587827917,0.7029558437102009,0.33348136043669746,0.32141200939896036,0.3480472459921932,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,13.711115132013083,0.793485,-0.16269570202240466,0.4036116252595694,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,21
AND,['Catalan'],88406,42.5,1.5,95.4456,2023,22.0,1304.319552592493,4.946481741013802,0.954456,1.25,1.0,0.75,1.0,False,4.721199176601069,4.721199176601069,4.721199176601069,4.721199176601069,109,False,Andorra,,25-05-2025,False,unknown,,,False,-1.3815833538270983,-1.6539709756816154,-1.050561653056329,0.25619643780064827,0.1912887965172161,0.3497412616894226,0.19647550780111606,0.15798427658713432,0.24652227810231597,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,11.389695119625614,0.954456,-1.0071339959655377,0.9978331263456426,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,45
FRO,"['Danish', 'Faroese']",54885,62.0,-7.0,97.582,2017,,936.4039195783959,4.739453668542288,0.9758199999999999,1.25,1.0,0.75,1.0,False,4.624853678836935,4.624853678836935,4.624853678836935,4.624853678836935,110,False,Faroe Islands,,25-05-2025,True,observed_one,1.0,,False,-1.6694476879681033,-1.9758741485018994,-1.3042977717959814,0.19295892697044412,0.13864006832833042,0.27136302792500877,0.157697276430108,0.12069190633188202,0.20687080809629524,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,10.912995366121416,0.9758199999999999,-1.1805380005938084,1.0766979414316074,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,59
GAB,['French'],2469296,-1.0,11.75,71.9256,2023,,6245.791024548744,6.392573152897294,0.719256,1.25,1.0,0.75,1.0,False,4.597896595660297,4.597896595660297,4.597896595660297,4.597896595660297,111,False,Gabon,,25-05-2025,True,observed_one,1.0,,False,-0.11827877221997357,-0.17675243320575282,-0.06465247932615079,0.8892154952091652,0.8379872176541359,0.9373931712854409,0.3651369086851439,0.36249679370923965,0.36712765796471925,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,14.719443647735256,0.719256,0.20409324913983945,0.12959662998639523,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,3
VEN,['Spanish'],28517000,8.0,-66.0,61.6,2017,,7608.2726260239315,7.455103835626699,0.616,1.25,1.0,0.75,1.0,False,4.592343962746046,4.592343962746046,4.592343962746046,4.592343962746046,112,False,"Venezuela, Bolivarian Republic of",,25-05-2025,False,unknown,,,False,1.4146859516730235,1.2724365114214518,1.6291885974979228,4.138658150426648,3.569539199544966,5.0997351025419295,0.06925836318271798,0.03110002970376525,0.10054974610436264,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,10.583321504033949,0.777043,-1.300459958780287,0.34291628311187083,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,95
SLV,['Spanish'],6029976,13.83333333,-88.91666666,67.6558,2023,,8567.353463964862,6.78031558360146,0.676558,1.25,1.0,0.75,1.0,False,4.587276750610237,4.587276750610237,4.587276750610237,4.587276750610237,113,False,El Salvador,,25-05-2025,False,unknown,,,False,0.3975152610008489,0.3326766317090956,0.5092673306195722,1.4902979270493122,1.3946962260082003,1.66407153495118,0.33541303266451833,0.31511923003442954,0.3457568164783862,0.9,3.28,4.0,23.0,5.0,4.0,14.0,12.0,-0.9809090390953643,-1.045278492178387,-0.9196476469435143,5.0,1.0,95.0,1.0,6.0,1.0,False,False,True,14.158377011671128,2.749070037489086,2.731188173903105,2.6265497324850178,2.813778570749122,0.6841490590909092,0.2708939338374484,2.3551013516573795,2.104555170293675,2.5584955237453477,10.437990639656476,0.870278,-1.3533254232448493,0.6870915796172041,nb-ablate-dist-eng-dist0_eng0-usecensored1-seed1,nb-ablate-dist-eng-dist0-eng0-usecensored1-seed1_20251221T161055Z,20
