alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_rank,run_label,run_id,model_variant,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli
CUW,"['English', 'Dutch', 'Papiamento']",156115,12.116667,-68.933333,68.1272,2017,5.193444633390771,0.681272,1.25,1.0,0.75,1.25,False,3.5381484122793974,4.422685515349246,3.5381484122793974,3.5381484122793974,150,False,Curaçao,,25-05-2025,unknown,,0.3646891046599167,0.27363568168089586,0.4565884577385488,1.4423142288492663,1.3147357337342414,1.5786790584174526,0.34050861729327275,0.3255983865952224,0.35306607746243956,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,11.958348194135517,0.681272,-0.6850527498769843,0.008767462534808208,31,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
SWZ,"['English', 'Swazi']",1235549,-26.5,31.5,57.62,2023,6.09185997354031,0.5761999999999999,1.25,1.0,0.75,1.25,False,3.510129716753926,4.387662145942407,3.510129716753926,3.510129716753926,151,False,Eswatini,,25-05-2025,observed_multi,4.0,-0.8632336381890936,-0.9390108079527483,-0.7852856439422848,0.4222527793574041,0.39101443356531757,0.4559894335635252,0.27661585392109733,0.26447058627313436,0.2890154664100701,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,10.629803516362548,,-1.153597121520595,0.0,75,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
AGO,['Portuguese'],36170961,-12.5,18.5,44.7581,2023,7.558360047369661,0.447581,1.25,1.0,0.75,1.0,False,3.38297834836176,3.38297834836176,3.38297834836176,3.38297834836176,152,False,Angola,,25-05-2025,unknown,,-2.7596226794858185,-2.864257255326209,-2.6537149388062575,0.0634434290136809,0.057025471772343045,0.07038923604521548,0.05952863662467654,0.05386455039580388,0.06560494789556326,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,17.40376717255515,0.447581,1.2354098858672253,-0.8162947881887825,189,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
NRU,"['English', 'Nauru']",11680,-0.53333333,166.91666666,81.6554,2020,4.067442842776381,0.816554,1.25,1.0,0.75,1.25,False,3.321286723040425,4.151608403800531,3.321286723040425,3.321286723040425,153,False,Nauru,,25-05-2025,unknown,,1.912714177919859,1.773603992191604,2.05476666071751,6.795980109440153,5.892050046222417,7.805016444792569,0.0085032267627052,0.003181985899391147,0.016269777216732912,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,15.487866929944548,0.961638,0.5597199445920795,0.9986190314286478,231,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
GRL,['Greenlandic'],56542,72.0,-40.0,69.4825,2017,4.752371166261774,0.694825,1.25,1.0,0.75,0.75,False,3.3020662955978373,2.476549721698378,3.3020662955978373,3.3020662955978373,154,False,Greenland,,25-05-2025,unknown,,0.8717956723464135,0.7623105957462775,0.9823760332929671,2.3966122567571215,2.1432226283687577,2.6707946096782353,0.21862101627200767,0.18481155901128324,0.2513492103224052,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,16.71030640402353,0.560535,0.9908436733136519,-0.4175028729321724,104,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
NGA,['English'],223800000,10.0,8.0,39.2136,2023,8.34986008219233,0.392136,1.25,1.0,0.75,1.25,False,3.274280733190572,4.0928509164882145,3.274280733190572,3.274280733190572,155,False,Nigeria,,25-05-2025,unknown,,-3.747967541338205,-3.8836222353135326,-3.6139028951699217,0.02364372563199574,0.02057615935258041,0.026946473112128545,0.02308768583471008,0.020157107046805862,0.02623005649878017,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,15.733004477507437,0.582314,0.6461738065590289,-0.34061060597063314,221,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
STP,['Portuguese'],209607,1.0,7.0,61.4607,2023,5.321405782179103,0.614607,1.25,1.0,0.75,1.0,False,3.2705732435677524,3.2705732435677524,3.2705732435677524,3.2705732435677524,156,False,Sao Tome and Principe,,25-05-2025,unknown,,0.05965269927356736,-0.03424129457167295,0.15613850744029886,1.0632508508551304,0.9663383054647124,1.1689881064426557,0.36656186235921207,0.36318257920599545,0.36787273966976164,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,13.331813601586536,0.7839579999999999,-0.20066596403917783,0.3713074930785716,11,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
VIR,['English'],87146,18.35,-64.933333,64.3775,2017,4.940247457793744,0.643775,1.25,1.0,0.75,1.25,False,3.1804078071411674,3.975509758926459,3.1804078071411674,3.1804078071411674,157,False,"Virgin Islands, U.S.",,25-05-2025,unknown,,0.5418163425432677,0.4355512135179213,0.649559718636661,1.7227855419342586,1.545814899287838,1.9146976387205332,0.307325466309171,0.2822003725047664,0.32947207274006,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,18.43402925484208,0.8415,1.5987574706714898,0.5744635069222238,52,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
CMR,"['English', 'French']",29442327,6.0,12.0,41.9088,2023,7.468972131865236,0.419088,1.25,1.0,0.75,1.25,False,3.130156592799138,3.912695740998923,3.130156592799138,3.130156592799138,158,False,Cameroon,,25-05-2025,unknown,,-2.735492154644072,-2.8467270851377084,-2.622362294553732,0.0650112953743817,0.05803395156914355,0.07263108501055798,0.060901666251525634,0.05476187606403731,0.06754282987643721,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,17.197943890820852,0.419088,1.1628211789736949,-0.9168912968684804,187,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
WSM,"['English', 'Samoan']",205557,-13.58333333,-172.33333333,58.1386,2023,5.312932270752029,0.581386,1.25,1.0,0.75,1.25,False,3.0888644411634387,3.8610805514542985,3.0888644411634387,3.0888644411634387,159,False,Samoa,,25-05-2025,unknown,,-0.014887957159073187,-0.11569027627438558,0.08798507309191912,0.9871036182126296,0.8907510683185319,1.0919718232117408,0.3671489347958204,0.36509971061082236,0.36787654566342914,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,17.302411609161485,0.138152,1.1996643218998357,-1.9087552902156044,8,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
CIV,['French'],31719275,8.0,-5.0,40.6528,2023,7.501323252192296,0.406528,1.25,1.0,0.75,1.0,False,3.0494979390672294,3.0494979390672294,3.0494979390672294,3.0494979390672294,160,False,Côte d'Ivoire,,25-05-2025,unknown,,-2.8018015249891355,-2.9169263631606097,-2.6848138403904658,0.060850297144611785,0.05409971589409453,0.06823389620934552,0.05724129783730421,0.05125069702660485,0.06373332346031575,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,17.272435098227596,0.406528,1.1890923586722757,-0.9612352462250594,193,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
MHL,"['English', 'Marshallese']",42418,9.0,168.0,65.7177,2023,4.627550187767521,0.6571769999999999,1.25,1.0,0.75,1.25,False,3.0411195497464956,3.8013994371831195,3.0411195497464956,3.0411195497464956,161,False,Marshall Islands,,25-05-2025,unknown,,0.9108772925258057,0.7922484372649364,1.030973052967923,2.4931081815167735,2.2083561996881707,2.803792747755281,0.20673129921855068,0.16985337836688427,0.24265665869199712,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,14.415781195023367,0.871819,0.18162220695426176,0.6815068349908637,109,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
LSO,"['English', 'Sotho']",2116427,-29.5,28.5,47.991,2023,6.325603293342072,0.47991,1.25,1.0,0.75,1.25,False,3.0357202765077935,3.794650345634742,3.0357202765077935,3.0357202765077935,162,False,Lesotho,,25-05-2025,unknown,,-1.3562817088633472,-1.4528104576290262,-1.2586451807477614,0.25806810165097943,0.2339119647726665,0.2840385879242469,0.1992115784341387,0.18512529403057046,0.2138065242741482,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,14.878456289975547,0.885029,0.34479610337369604,0.7281456543380298,112,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
TUV,"['English', 'Tuvaluan']",10643,-8.0,178.0,74.3146,2023,4.027064062151045,0.743146,1.25,1.0,0.75,1.25,False,2.9926965495313005,3.7408706869141257,2.9926965495313005,2.9926965495313005,163,False,Tuvalu,,25-05-2025,unknown,,1.7712246156567755,1.6292824662408734,1.9146149406118462,5.900059513174604,5.100213838953995,6.784325927634079,0.01755131369955054,0.007675583351339982,0.03108806345330706,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,16.964694595732325,,1.080560005351166,0.0,225,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
GMB,['English'],2422712,13.46666666,-16.56666666,45.9137,2023,6.384301790429396,0.45913699999999996,1.25,1.0,0.75,1.25,False,2.9312691711523815,3.664086463940477,2.9312691711523815,2.9312691711523815,164,False,Gambia,,25-05-2025,unknown,,-1.471519560159618,-1.57401697336774,-1.3688953162814832,0.2300220607337554,0.20721114767242999,0.25438782350326156,0.18261170770741447,0.16843116715002973,0.19725003618720496,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,14.392858483872496,0.324661,0.17353794191429583,-1.2502723562549203,119,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
TON,"['English', 'Tongan']",100179,-20.0,-175.0,58.5334,2023,5.0007766921902945,0.585334,1.25,1.0,0.75,1.25,False,2.927124624346514,3.658905780433143,2.927124624346514,2.927124624346514,165,False,Tonga,,25-05-2025,unknown,,0.3297935252209072,0.21762822056257214,0.444318232001047,1.3939951702835252,1.243124814488441,1.5594266672863386,0.34513500634475625,0.32787972346070415,0.35861833378297897,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,14.128687847662391,0.846994,0.08037158716494647,0.5938604541965108,28,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
ZWE,"['Chibarwe', 'English', 'Kalanga', 'Khoisan', 'Ndau', 'Northern Ndebele', 'Chewa', 'Shona', 'Sotho', 'Tonga', 'Tswana', 'Tsonga', 'Venda', 'Xhosa', 'Zimbabwean Sign Language']",17073087,-20.0,30.0,38.4266,2023,7.232312053385075,0.384266,1.25,1.0,0.75,1.25,False,2.7791316235060695,3.473914529382587,2.7791316235060695,2.7791316235060695,166,False,Zimbabwe,,25-05-2025,unknown,,-2.569364854426732,-2.689238710715458,-2.4483784146460486,0.07678948278641357,0.06793263709252056,0.08643363344913588,0.07108542520831468,0.06347105315043859,0.07927661898554987,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,,,,,177,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
HTI,"['French', 'Haitian Creole']",11867032,19.0,-72.41666666,39.262,2019,7.074342113461789,0.39262,1.25,1.0,0.75,1.0,False,2.777528200587368,2.777528200587368,2.777528200587368,2.777528200587368,167,False,Haiti,,25-05-2025,unknown,,-2.3789346555310424,-2.496421071608537,-2.260959351375648,0.09288619957626125,0.0823793022867449,0.1042504249793224,0.08460858297665991,0.0758649599627868,0.0939295949956341,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,16.070951840804074,0.93779,0.7653593617259561,0.9144220167586085,172,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
KEN,"['English', 'Swahili']",53330978,1.0,38.0,34.9762,2024,7.726979547982685,0.34976199999999996,1.25,1.0,0.75,1.25,False,2.7026038206615195,3.3782547758268993,2.7026038206615195,2.7026038206615195,168,False,Kenya,,25-05-2025,unknown,,-3.186683523992483,-3.3208703131550594,-3.051380020982371,0.041446554515602974,0.03612138219976696,0.04729361415773894,0.03975308388612981,0.03483991152149623,0.04510899467031257,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,15.8008886423582,0.8847010000000001,0.670114848133836,0.7269876276350877,204,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
COG,"['French', 'Kikongo', 'Lingala']",6142180,-1.0,15.0,38.3791,2023,6.788322539534806,0.383791,1.25,1.0,0.75,1.0,False,2.6052970957706028,2.6052970957706028,2.6052970957706028,2.6052970957706028,169,False,Congo,,25-05-2025,unknown,,-2.09444395640495,-2.2155344666498635,-1.9734947519748818,0.12347322074504864,0.10909519196276632,0.13897034073373224,0.10906250075594752,0.09781966493929808,0.12093947254922623,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,15.63069028596833,0.383791,0.6100901584989014,-1.0415097984958028,155,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
MLI,['French'],22395489,17.0,-4.0,35.0921,2023,7.350160549597546,0.35092100000000004,1.25,1.0,0.75,1.0,False,2.5793256902253208,2.5793256902253208,2.5793256902253208,2.5793256902253208,170,False,Mali,,25-05-2025,unknown,,-2.779680330678371,-2.90940176684618,-2.6482558140389414,0.06225528163871025,0.054508329816053365,0.07077455050506669,0.058475351147256716,0.05161669676262984,0.06593866088232074,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,13.260820120551344,0.920727,-0.22570358341242017,0.8541799142210837,191,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
SYR,['Arabic'],25620000,35.0,38.0,34.65,2019,7.408579125408668,0.3465,1.25,1.0,0.75,0.75,False,2.567072666954103,1.9253045002155773,2.567072666954103,2.567072666954103,171,False,Syrian Arab Republic,,25-05-2025,unknown,,-2.8534550725375016,-2.9859947549308226,-2.720532190423422,0.05783234484892683,0.05048925512782483,0.06583970700831585,0.05456270257082564,0.048003373455675014,0.06164446218970347,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,10.836202662824425,0.0,-1.0808053215874025,-2.396510488584243,194,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
TGO,['French'],8095498,8.0,1.16666666,37.0223,2023,6.908243569828069,0.370223,1.25,1.0,0.75,1.0,False,2.5575906591524573,2.5575906591524573,2.5575906591524573,2.5575906591524573,172,False,Togo,,25-05-2025,unknown,,-2.257197240761639,-2.381926422598493,-2.1325603462056333,0.10494493747685021,0.09237245861534496,0.11853341942260777,0.09443552681549533,0.08422202011851072,0.10528400642756415,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,18.003036368757254,0.9086719999999999,1.446757094340909,0.8116189023187301,165,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
VUT,"['Bislama', 'English', 'French']",321409,-16.0,167.0,45.7313,2023,5.507058033583555,0.45731299999999997,1.25,1.0,0.75,1.25,False,2.5184492305121964,3.1480615381402455,2.5184492305121964,2.5184492305121964,173,False,Vanuatu,,25-05-2025,observed_zero,0.0,-0.5353899622167717,-0.6557995013866885,-0.4108056599499416,0.5870966498430931,0.5190269351153332,0.6631157920264725,0.3256255311252074,0.3088725846657963,0.3416660605334457,0.9,1.0,3716.0,20.0,4.0,4.0,12.0,-0.5461992028915058,-0.6050800018744268,-0.4865162282341388,5.0,95.0,1.0,6.0,1.0,False,13.900796422998402,2.8354724934856366,-1.3205363966881154,-1.3830154541648834,-1.2601049255668901,0.6787887,0.2832404461542748,0.7130019276121254,0.619515835269029,0.8058172981432865,9.360483030405902,,-1.6012546067802296,0.0,42,bayes-nodistance,bayes-nodistance_20251221T000524Z,no-language,1.25,1.0,0.75,2000,2000,0.95,0,0.9
