alpha_3,languages,population,latitude,longitude,internet_usage_pct,internet_usage_record_year,english_speakers_pct,uk_distance_km,pop_score,net_score,language_english_factor,language_euro_latin_factor,language_other_factor,language_factor,use_language_factor,total_score_base,total_score_with_language,total_score_no_language,total_score,model_rank,is_single_listen_candidate,country_name,predicted_single_listen_country,prediction_date,bayes_in_country_listens_map,bayes_label,bayes_y_observed,bayes_lp_mean,bayes_lp_hdi_low,bayes_lp_hdi_high,bayes_mu_mean,bayes_mu_hdi_low,bayes_mu_hdi_high,bayes_p_one_mean,bayes_p_one_hdi_low,bayes_p_one_hdi_high,bayes_hdi_prob,bayes_rhat_max,bayes_ess_bulk_min,bayes_train_n,bayes_train_n_zero,bayes_train_n_one,bayes_train_n_multi,bayes_alpha_mean,bayes_alpha_hdi_low,bayes_alpha_hdi_high,bayes_unresolved_label_tokens_count,bayes_number_of_countries_with_listens,bayes_aggregate_sigma,bayes_number_of_countries_with_one_listen,bayes_aggregate_one_sigma,bayes_use_distance,bayes_use_english,bayes_train_mean_log_population,bayes_train_std_log_population,bayes_beta_log_population_mean,bayes_beta_log_population_hdi_low,bayes_beta_log_population_hdi_high,bayes_train_mean_internet_rate,bayes_train_std_internet_rate,bayes_beta_internet_rate_mean,bayes_beta_internet_rate_hdi_low,bayes_beta_internet_rate_hdi_high,bayes_train_mean_log1p_uk_distance_km,bayes_train_std_log1p_uk_distance_km,bayes_beta_log1p_uk_distance_km_mean,bayes_beta_log1p_uk_distance_km_hdi_low,bayes_beta_log1p_uk_distance_km_hdi_high,bayes_train_mean_english_speakers_rate,bayes_train_std_english_speakers_rate,bayes_beta_english_speakers_rate_mean,bayes_beta_english_speakers_rate_hdi_low,bayes_beta_english_speakers_rate_hdi_high,bayes_x_log_population,bayes_x_internet_rate,bayes_x_log1p_uk_distance_km,bayes_x_english_speakers_rate,bayes_z_log_population,bayes_z_internet_rate,bayes_z_log1p_uk_distance_km,bayes_z_english_speakers_rate,bayes_rank,model_variant,language_english_factor_cli,language_euro_latin_factor_cli,language_other_factor_cli,bayes_draws_cli,bayes_tune_cli,bayes_target_accept_cli,bayes_seed_cli,bayes_hdi_prob_cli,run_label,run_id
AIA,['English'],16010,18.25,-63.16666666,,,92.31,6504.417949577811,4.204391331919299,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,214,False,Anguilla,,25-05-2025,False,unknown,,-16.413677073330938,-16.893230412860415,-15.896114023331757,7.940297529949387e-08,4.706417172849548e-08,1.2585488457567344e-07,7.940296831246428e-08,4.706416951345911e-08,1.2585486873621227e-07,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,9.68096880599076,,8.780390639394207,0.9231,-1.4882273154483054,0.0,0.07323061641511643,2.0650224924481124,179,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
UMI,['English'],0,19.3,166.633333,,,,11792.245165393097,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,215,False,United States Minor Outlying Islands,,25-05-2025,False,unknown,,-30.561800744745632,-31.38288147338738,-29.760724416365655,3.0611536224385586e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130678968e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,15.068116657013416,0.919911,9.303230528784619,,0.4116845558180785,0.8512989697405929,0.7376741232470829,0.0,189,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
TWN,['Chinese'],23317031,23.5,121.0,,,,9822.659031290194,7.3676732501004665,,1.25,1.0,0.75,0.75,False,0.0,0.0,0.0,0.0,216,False,"Taiwan, Province of China",,25-05-2025,False,unknown,,5.579921465854819,5.49128519586166,5.67488488065079,265.5067113422028,242.56896694197795,291.45479024451436,1.1542618705305055e-96,7.727318572337419e-125,1.1840161540495707e-103,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,18.03726579437233,0.290638,8.923907542027475,0.0989,1.4588289538612245,-1.3703929127006915,0.2556169951332569,-0.8254096265281547,220,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
ATF,['French'],400,-49.25,69.167,,,,13262.951285515242,2.6020599913279625,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,217,False,French Southern Territories,,25-05-2025,False,unknown,,-17.141417597162974,-17.677539797505435,-16.639367333914223,3.9068554671752516e-08,2.2025477840442674e-08,6.037783339348521e-08,3.9068552960997e-08,2.2025477355313235e-08,6.037782974784112e-08,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,5.991464547107982,,9.492805204684016,,-2.7894228895049187,0.0,0.9785923565670195,0.0,183,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
IMN,"['English', 'Manx']",84530,54.25,-4.5,,,99.93,165.25139578600334,4.927010868975651,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,218,False,Isle of Man,,25-05-2025,False,unknown,,-26.62859286524687,-27.34031111297326,-25.944595066384707,3.0611536224385586e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130678968e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,21.072154949811278,0.5589999999999999,8.924089531454737,0.12179999999999999,2.529158206714659,-0.42292229667917497,0.2558482737631199,-0.7451003623634417,189,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
TCA,['English'],50828,21.75,-71.58333333,0.0,1990,,6743.2966747033925,4.706103021249971,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,219,False,Turks and Caicos Islands,,25-05-2025,False,unknown,,-15.306320388910706,-15.726467006106153,-14.928468389066419,2.3394489805737885e-07,1.4894569860480027e-07,3.2958563008945335e-07,2.3394483957528643e-07,1.4894567641799989e-07,3.2958552146277807e-07,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,16.777725188898692,0.131832,8.456677281841445,,1.014620587048507,-1.931068487662545,-0.33815581921335874,0.0,172,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
SXM,"['English', 'French', 'Dutch']",41349,18.033333,-63.05,,,,6516.195857909914,4.616465010872037,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,220,False,Sint Maarten (Dutch part),,25-05-2025,False,unknown,,-9.640740894990511,-9.928703412170922,-9.327080830659101,6.628315293306589e-05,4.87559702999796e-05,8.898283035372097e-05,6.627858467623363e-05,4.875359321328248e-05,8.89749127225729e-05,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,11.717733951591278,0.8740089999999999,9.036836123006779,0.37929999999999997,-0.7699113556638645,0.6892387815745344,0.39913064795521486,0.15794049014370315,135,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
HMD,['English'],0,-53.0818,73.5042,,,,13782.295945144233,,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,221,False,Heard Island and McDonald Islands,,25-05-2025,False,unknown,,-29.999847139743512,-30.83470184168197,-29.1963886913551,3.0611536224385586e-09,3.061153622438558e-09,3.061153622438558e-09,3.0611536130678968e-09,3.0611536130678963e-09,3.0611536130678963e-09,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,16.107300795594696,0.582789,9.024938464173754,,0.7781787260026797,-0.33893358559289627,0.38401068041157105,0.0,189,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
GUF,['French'],292354,4.0,-53.0,,,,7207.831667217101,5.46590904024973,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,222,False,French Guiana,,25-05-2025,False,unknown,,-5.03441676848556,-5.2366319069871725,-4.8216741589655525,0.006567296644402683,0.005318145735962471,0.008053296521065206,0.006523545312394006,0.005289938070920522,0.007988701352644813,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,11.943642378884586,0.805055,9.38276867089559,0.9109,-0.6902391219136438,0.4457919118346025,0.8387540200635447,2.0222376442904926,95,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
JEY,"['English', 'French', 'Jèrriais']",103267,49.25,-2.16666666,,,,528.3007769794934,5.013961560555626,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,223,False,Jersey,,25-05-2025,False,unknown,,-16.703349096765667,-17.21284180960981,-16.185574425125797,5.972499119554896e-08,3.4462661308740105e-08,9.447557779832802e-08,5.972498724995801e-08,3.4462660121051344e-08,9.447556887253825e-08,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,16.27800116846794,0.925344,8.28222893518791,0.45,0.8383804642545658,0.8704805522926864,-0.5598509759211932,0.40588219217187865,180,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
GLP,['French'],378561,16.25,-61.583333,,,,6582.431252229221,5.578135870173925,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,224,False,Guadeloupe,,25-05-2025,False,unknown,,-4.800917286186757,-4.994542003957961,-4.598029901174939,0.008287517890817222,0.006774824251400271,0.010071659458820001,0.00821802402152707,0.006729081133238874,0.009970730248370453,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,14.700398131817925,0.45913699999999996,8.452199884338455,0.023399999999999997,0.28199945887557365,-0.775495530325357,-0.3438458550326151,-1.0901847114380168,87,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
GGY,"['English', 'French', 'Guernésiais']",64781,49.46666666,-2.58333333,,,,505.676957944084,4.811447647766932,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,225,False,Guernsey,,25-05-2025,False,unknown,,-17.8723002170688,-18.409509917011793,-17.331044757919297,1.9328446802459605e-08,1.1112337955471144e-08,3.0732572669532214e-08,1.9328446388584202e-08,1.1112337831987022e-08,3.0732571725001434e-08,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,17.334265172013396,0.6994450000000001,8.54012163915316,0.6667000000000001,1.2108982742393817,0.07292849690241288,-0.23211176534023428,1.1658392901846877,187,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
MAF,['French'],31496,18.0708,-63.0501,,,,6512.877693013519,4.498255401782173,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,226,False,Saint Martin (French part),,25-05-2025,False,unknown,,-10.23301304607582,-10.534250654647641,-9.90573997917927,3.67235879289024e-05,2.6610280606712218e-05,4.988864604294649e-05,3.672218057897243e-05,2.6609572508892333e-05,4.988615721390208e-05,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,17.421777943923203,0.91,7.807461445920797,0.14,1.24176183299753,0.8163074982379612,-1.1632023687658442,-0.6812737856037133,141,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
FLK,['English'],3662,-51.75,-59.0,,,,12889.913811040014,3.5637183399656776,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,227,False,Falkland Islands (Malvinas),,25-05-2025,False,unknown,,-12.440906840740135,-12.855843789947594,-12.050502626969346,4.09999934879715e-06,2.6118282850333097e-06,5.8428043771897975e-06,4.099981247035448e-06,2.6118214633849893e-06,5.842770236709057e-06,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,8.205764725234456,,9.46427798644139,,-2.0084947785062317,0.0,0.9423389541126065,0.0,155,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
ESH,"['Berber', 'Hassaniya', 'Spanish']",600904,24.5,-13.0,,,,3405.2327681880342,5.778805094963722,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,228,False,Western Sahara,,25-05-2025,False,unknown,,-6.173377427251755,-6.390391925250708,-5.9338481496441,0.0021046141171722583,0.0016776002110207606,0.0026482740765629365,0.002100101247719576,0.0016747882257947373,0.0026412699906147447,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,13.306190466981509,,8.133362199518182,,-0.20970260067165972,0.0,-0.7490361125303114,0.0,107,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
MNP,"['Carolinian', 'Chamorro', 'English']",47329,15.2,145.75,0.0,1990,83.33,11733.45784442604,4.675127328489335,0.0,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,229,False,Northern Mariana Islands,,25-05-2025,False,unknown,,-17.455260015482875,-17.960004231090608,-16.922053494649507,2.8656957712283604e-08,1.685182963084685e-08,4.575543903125058e-08,2.865695680661973e-08,1.685182934685119e-08,4.575543693768787e-08,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,17.344528313718516,0.198434,9.079626709032592,,1.214517826793215,-1.6959255167193228,0.4535104449357692,0.0,185,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
MSR,['English'],4386,16.75,-62.2,,,67.8,6576.561043621544,3.642068627341504,,1.25,1.0,0.75,1.25,False,0.0,0.0,0.0,0.0,230,False,Montserrat,,25-05-2025,False,unknown,,-17.2228823582212,-17.696956111329598,-16.731437019770503,3.5781241254490515e-08,2.1621001596325077e-08,5.5154068438375986e-08,3.5781239848243385e-08,2.1621001128857096e-08,5.5154065396379467e-08,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,12.765474124788847,,8.808302610497856,,-0.40039968676046206,0.0,0.10870214094688818,0.0,184,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
MTQ,['French'],349925,14.666667,-61.0,,,,6688.554844653706,5.543974971274539,,1.25,1.0,0.75,1.0,False,0.0,0.0,0.0,0.0,231,False,Martinique,,25-05-2025,False,unknown,,-4.9139146993225555,-5.110735998526491,-4.707703630285595,0.007404029589844025,0.006031643210186431,0.009025480801171444,0.007348507245478169,0.0059953719854792436,0.00894438799588232,0.9,1.05,123.0,20.0,4.0,4.0,12.0,-2.7594038776464513,-2.8997359999566554,-2.6055452003662016,5.0,95.0,1.0,6.0,1.0,True,True,13.900796422998402,2.8354724934856366,6.150782821095181,6.007834677810903,6.280982701592816,0.6787887,0.2832404461542748,2.6024294712325386,2.4912061928758256,2.723591407529118,8.722766647297384,0.7868838870640574,2.8358290879722,2.7167632302626643,2.9902963925323323,0.3342636363636364,0.2851476755288462,-2.2799653366094623,-2.4332946550745356,-2.14249009378557,14.033634331247853,0.795,9.211860159361356,0.1597,0.04684859703440603,0.41029203836482553,0.6215574115881684,-0.612186776693458,90,no-language,1.25,1.0,0.75,50,50,0.9,0,0.9,bayes-english-smoke,bayes-english-smoke_20251221T134418Z
